anime_id,title,type,source,episodes,rating,score,popularity,members,favorites,studio,duration_min,aired_from_year,prem_season,Comedy,Supernatural,Romance,Shounen,Parody,School,Magic,Shoujo,Drama,Fantasy,Kids,Action,Music,SliceofLife,Josei,Harem,ShounenAi,Adventure,SuperPower,Sci-Fi,Ecchi,Seinen,MartialArts,Game,Sports,Demons,Historical,Horror,Mystery,Psychological,Vampire,Mecha,Military,Space,Samurai,Thriller,Hentai,Yaoi,ShoujoAi,Police,Cars,Dementia,Yuri
30694,Dragon Ball Super,TV,Manga,131,PG-13 - Teens 13 or older,7.78,278,250101,4314,Toei Animation,23.0,2015.0,Fall,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14355,Yama no Susume,TV,Manga,12,G - All Ages,6.82,1842,37639,65,8bit,3.0,2013.0,Spring,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10197,Nyanpire The Animation,TV,Manga,12,G - All Ages,6.78,2572,21460,83,Gonzo,4.0,2011.0,Fall,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15279,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,OVA,Visual novel,1,G - All Ages,6.57,7323,1599,3,Silver Link.,26.0,2013.0,Spring,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1587,Tenpou Ibun: Ayakashi Ayashi,TV,Original,25,R - 17+ (violence & profanity),7.0,3394,12136,20,Bones,20.0,2006.0,Winter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10588,Persona 4 the Animation,TV,Game,25,PG-13 - Teens 13 or older,7.63,479,167555,1748,AIC A.S.T.A.,25.0,2011.0,Winter,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6922,Fate/stay night Movie: Unlimited Blade Works,Movie,Visual novel,1,PG-13 - Teens 13 or older,7.53,609,136486,732,Studio Deen,100.0,2010.0,Spring,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15211,Nazotoki-hime wa Meitantei♥,OVA,Manga,6,G - All Ages,5.43,10531,291,0,SynergySP,12.0,2012.0,Fall,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34975,Marvel Future Avengers,TV,Other,26,PG - Children,5.09,7208,1699,3,Madhouse,22.0,2017.0,Fall,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19841,Super Seisyun Brothers,TV,Web manga,14,PG-13 - Teens 13 or older,6.93,2514,22259,36,AIC Plus+,4.0,2013.0,Fall,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
221,Mezzo Forte,OVA,Original,2,Rx - Hentai,6.72,2820,17853,66,Arms,30.0,2000.0,Summer,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1483,Master Keaton,TV,Manga,24,R - 17+ (violence & profanity),7.7,3338,12673,68,Madhouse,23.0,1998.0,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35314,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou",OVA,Manga,1,PG-13 - Teens 13 or older,6.9,2973,16145,14,Silver Link.,23.0,2017.0,Winter,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7082,Shugo Chara! Party!,TV,Manga,25,PG - Children,6.71,1561,48456,253,Satelight,21.0,2009.0,Winter,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10521,Working&#039;!!,TV,4-koma manga,13,PG-13 - Teens 13 or older,7.96,516,156252,386,A-1 Pictures,24.0,2011.0,Winter,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3335,Haikara-san ga Tooru,TV,Manga,42,PG-13 - Teens 13 or older,7.37,6820,2036,7,Nippon Animation,24.0,1978.0,Summer,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,Special,Manga,1,PG-13 - Teens 13 or older,6.84,1360,59577,269,Studio Pierrot,40.0,2003.0,Winter,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2520,Dragon Ball Specials,Special,Manga,2,PG - Children,6.91,2783,18357,30,Toei Animation,12.0,1988.0,Summer,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27727,Binan Koukou Chikyuu Boueibu LOVE!,TV,Original,12,PG-13 - Teens 13 or older,7.05,1415,56161,462,Diomedea,24.0,2015.0,Spring,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
209,R.O.D the TV,TV,Light novel,26,PG-13 - Teens 13 or older,7.61,1471,53314,387,J.C.Staff,25.0,2003.0,Fall,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33358,Mahou no Star Magical Emi: Finale! Finale!,OVA,Original,1,G - All Ages,6.06,11339,192,0,Studio Pierrot,17.0,1986.0,Summer,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30721,Hacka Doll The Animation,TV,Other,13,PG-13 - Teens 13 or older,6.51,2200,27988,40,Creators in Pack,7.0,2015.0,Winter,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28369,Dr. Slump: Arale-chan Specials,Special,Manga,2,PG-13 - Teens 13 or older,6.36,9968,394,0,Toei Animation,24.0,1981.0,Winter,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3844,Apache Yakyuugun,TV,Manga,26,G - All Ages,6.07,9958,395,1,Toei Animation,25.0,1971.0,Winter,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7593,Kiss x Sis (TV),TV,Manga,12,R+ - Mild Nudity,6.97,224,291333,1153,feel.,24.0,2010.0,Summer,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30450,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,Special,Manga,1,PG-13 - Teens 13 or older,6.03,9732,445,0,Toei Animation,24.0,1999.0,Fall,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1016,Gunnm,OVA,Manga,2,R+ - Mild Nudity,7.22,2150,29153,131,Madhouse,30.0,1993.0,Summer,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2051,Akai Kiba: Blue Sonnet,OVA,Manga,5,R+ - Mild Nudity,6.09,7736,1305,0,Tatsunoko Production,29.0,1989.0,Fall,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34430,Detective Conan Movie 21: The Crimson Love Letter,Movie,Manga,1,G - All Ages,7.89,3781,9371,34,TMS Entertainment,111.0,2017.0,Summer,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,TV,4-koma manga,13,PG-13 - Teens 13 or older,7.51,440,180124,569,Seven,3.0,2014.0,Winter,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2762,Igano Kabamaru,TV,Manga,24,PG-13 - Teens 13 or older,8.07,4412,6408,102,Group TAC,23.0,1983.0,Winter,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32792,Mobile Suit Gundam Unicorn RE:0096,TV,Novel,22,PG-13 - Teens 13 or older,7.56,3012,15577,65,Sunrise,23.0,2016.0,Summer,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
15809,Hataraku Maou-sama!,TV,Light novel,13,PG-13 - Teens 13 or older,7.98,51,630486,6925,White Fox,24.0,2013.0,Summer,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3627,D.C.II S.S.: Da Capo II Second Season,TV,Visual novel,13,PG-13 - Teens 13 or older,7.33,2470,23096,52,feel.,24.0,2008.0,Summer,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2205,Bakuretsu Tenshi: Infinity,OVA,Original,1,PG-13 - Teens 13 or older,6.88,3333,12750,15,Gonzo,27.0,2007.0,Spring,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025,Darker than Black: Kuro no Keiyakusha,TV,Original,25,R - 17+ (violence & profanity),8.21,61,563076,14200,Bones,24.0,2007.0,Summer,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15125,Teekyuu,TV,Manga,12,PG-13 - Teens 13 or older,6.71,1715,42517,168,MAPPA,2.0,2012.0,Winter,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7193,Aoi Bungaku Series,TV,Novel,12,R - 17+ (violence & profanity),7.84,724,118834,1083,Madhouse,22.0,2009.0,Winter,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
13585,Natsuyuki Rendezvous,TV,Manga,11,PG-13 - Teens 13 or older,7.34,1518,51051,179,Doga Kobo,24.0,2012.0,Fall,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,Movie,Original,1,PG-13 - Teens 13 or older,7.3,4302,6824,7,Sunrise,100.0,2006.0,Spring,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
3813,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,OVA,Light novel,1,G - All Ages,6.09,9736,445,0,Studio Pierrot,70.0,1991.0,Winter,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8518,Mai-Otome Special: Otome no Inori,Special,Original,1,PG-13 - Teens 13 or older,6.51,6529,2335,3,Sunrise,5.0,2010.0,Spring,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
